source_row,weapon,expanded_perks,notes,raw_perk_columns_json,parsed_perk_columns_json
85,苍鹭,辅助弹药储量 / 附加弹匣 / 金中藏弹 / 紧逼近战,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 附加弹匣 / 金中藏弹 / 转向,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 冲击支撑 / 失衡弹药,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 冲击支撑 / 紧逼近战,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 冲击支撑 / 转向,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 瓦解破裂 / 失衡弹药,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 瓦解破裂 / 紧逼近战,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 瓦解破裂 / 转向,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 金中藏弹 / 失衡弹药,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 金中藏弹 / 紧逼近战,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
85,苍鹭,辅助弹药储量 / 切换弹匣 / 金中藏弹 / 转向,Tier S | Rank 4 | 可能是科技部4件套的毕业搭配,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""冲击支撑\n瓦解破裂\n金中藏弹"", ""Perk 2"": ""失衡弹药\n紧逼近战\n转向""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""冲击支撑"", ""瓦解破裂"", ""金中藏弹""], ""Perk 2"": [""失衡弹药"", ""紧逼近战"", ""转向""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 紧逼近战 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 紧逼近战 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 紧逼近战 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 盗墓者 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 盗墓者 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 盗墓者 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 狂乱 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 狂乱 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 附加弹匣 / 狂乱 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 紧逼近战 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 紧逼近战 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 紧逼近战 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 盗墓者 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 盗墓者 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 盗墓者 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 狂乱 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 狂乱 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,轻量发生器 / 切换弹匣 / 狂乱 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 紧逼近战 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 紧逼近战 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 紧逼近战 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 盗墓者 / 混沌重塑,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 盗墓者 / 辉耀炽热,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
86,鲁布瑞之厄,辅助弹药储量 / 附加弹匣 / 盗墓者 / 不屈,Tier S | Rank 5 | 不是最好的灵魂饮者使用者，但整体配置不错,"{""Perk"": ""轻量发生器\n辅助弹药储量"", ""Perk__2"": ""附加弹匣\n切换弹匣"", ""Perk 1"": ""紧逼近战\n盗墓者\n狂乱"", ""Perk 2"": ""混沌重塑\n辉耀炽热\n不屈""}","{""Perk"": [""轻量发生器"", ""辅助弹药储量""], ""Perk__2"": [""附加弹匣"", ""切换弹匣""], ""Perk 1"": [""紧逼近战"", ""盗墓者"", ""狂乱""], ""Perk 2"": [""混沌重塑"", ""辉耀炽热"", ""不屈""]}"
